"","Represented.Test.Veh.Make","Model","Vehicle.Type","HorsePower","Cylinders","Tested.Transmission.Type.Code","Tested.Transmission.Type","Gears","Drive.System.Code","Weight","AxleRatio","Test.Procedure.Cd","Test.Procedure.Description","Test.Fuel.Type.Cd","Test.Fuel.Type.Description","FuelEcon"
"644","Mercedes-Benz","CLS 63 AMG 4MATIC","Car",550,"8","A","Automatic","7","R",4750,2.65,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.4
"645","Mercedes-Benz","E 300","Both",241,"4","A","Automatic","9","R",4250,3.07,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.2
"646","Mercedes-Benz","E 300 4MATIC","Both",241,"4","A","Automatic","9","R",4250,3.07,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.1
"647","Mercedes-Benz","E 400 (convertible)","Both",329,"6","A","Automatic","9","R",4500,2.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.1
"648","Mercedes-Benz","E 400 (coupe)","Both",329,"6","A","Automatic","9","R",4500,2.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.2
"649","Mercedes-Benz","E 400 4MATIC (convertible)","Both",329,"6","A","Automatic","9","R",4750,2.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.8
"650","Mercedes-Benz","E 400 4MATIC (coupe)","Both",329,"6","A","Automatic","9","R",4500,2.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.2
"651","Mercedes-Benz","E 400 4MATIC (station wagon)","Car",329,"6","A","Automatic","9","R",4750,2.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24
"652","Mercedes-Benz","GL 63 AMG","Truck",518,"8","A","Automatic","7","R",6000,3.47,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.4
"656","Mercedes-Benz","GLA 45 AMG 4MATIC","Car",355,"4","AM","Automated Manual","7","F",3875,2.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.1
"657","Mercedes-Benz","GLC 300","Both",241,"4","A","Automatic","9","R",4250,3.27,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.7
"658","Mercedes-Benz","GLC 300 4MATIC","Both",241,"4","A","Automatic","9","R",4500,3.27,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.8
"659","Mercedes-Benz","GLC 300 4MATIC (coupe)","Both",241,"4","A","Automatic","9","R",4500,3.27,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.4
"660","Mercedes-Benz","GLS 450 4MATIC","Truck",362,"6","A","Automatic","9","R",6000,3.27,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.6
"661","Mercedes-Benz","GLS 550 4MATIC","Truck",449,"8","A","Automatic","9","R",6000,3.27,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",17.6
"662","Mercedes-Benz","Metris (Cargo Van)","Truck",208,"4","A","Automatic","7","R",4500,3.5,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26
"663","Mercedes-Benz","Metris (Passenger Van)","Truck",208,"4","A","Automatic","7","R",5250,3.5,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24
"664","Mercedes-Benz","ML 350","Both",302,"6","A","Automatic","7","R",5000,3.69,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.8
"665","Mercedes-Benz","ML 350 4MATIC","Both",302,"6","A","Automatic","7","R",5250,3.69,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.9
"666","Mercedes-Benz","ML 350 4MATIC","Both",302,"6","A","Automatic","7","R",5250,3.69,"21","Federal fuel 2-day exhaust (w/can load)","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",16.3
"667","Mercedes-Benz","ML 63 AMG","Truck",518,"8","A","Automatic","7","R",5500,3.47,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.9
"668","Mercedes-Benz","S 450","Car",362,"6","A","Automatic","9","R",5000,2.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.5
"669","Mercedes-Benz","S 450 4MATIC","Car",362,"6","A","Automatic","9","R",5000,2.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.1
"670","Mercedes-Benz","S 560 4MATIC","Both",463,"8","A","Automatic","9","R",5250,2.65,"3","HWFE","61","Tier 2 Cert Gasoline",38.6
"671","Mercedes-Benz","S 560 4MATIC Maybach","Both",463,"8","A","Automatic","9","R",5500,2.65,"3","HWFE","61","Tier 2 Cert Gasoline",35.2
"672","Mercedes-Benz","SL 450","Car",362,"6","A","Automatic","9","R",4250,3.07,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.8
"673","Mercedes-Benz","SL 550","Car",449,"8","A","Automatic","9","R",4250,2.65,"3","HWFE","61","Tier 2 Cert Gasoline",34.5
"674","Mercedes-Benz","SL 63 AMG","Car",536,"8","A","Automatic","7","R",4500,2.65,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.8
"675","Mercedes-Benz","SL 63 AMG","Car",536,"8","A","Automatic","7","R",4500,2.65,"11","Cold CO","27","Cold CO Premium (Tier 2)",15.7
"676","Mercedes-Benz","SLK 300","Car",241,"4","A","Automatic","9","R",3750,3.07,"3","HWFE","61","Tier 2 Cert Gasoline",45.9
"677","MITSUBISHI","MIRAGE","Car",78,"3","M","Manual","5","F",2375,4.06,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",44.7
"678","MITSUBISHI","MIRAGE","Car",78,"3","CVT","Continuously Variable","1","F",2500,3.76,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",46.5
"679","MITSUBISHI","MIRAGE","Car",78,"3","CVT","Continuously Variable","1","F",2375,3.76,"3","HWFE","61","Tier 2 Cert Gasoline",64.7
"680","MITSUBISHI","MIRAGE G4","Car",78,"3","M","Manual","5","F",2500,4.06,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",43.7
"681","MITSUBISHI","MIRAGE G4","Car",78,"3","CVT","Continuously Variable","1","F",2500,3.76,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",45.1
"682","INFINITI","INFINITI Q50 AWD PREMIUM","Car",208,"4","SA","Semi-Automatic","7","R",4250,3.13,"90","US06","61","Tier 2 Cert Gasoline",24.9
"683","INFINITI","INFINITI Q50 PREMIUM","Car",208,"4","SA","Semi-Automatic","7","R",4000,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",29
"684","INFINITI","INFINITI Q70 3.7","Car",330,"6","SA","Semi-Automatic","7","R",4250,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.9
"685","INFINITI","INFINITI Q70 3.7 AWD","Car",330,"6","SA","Semi-Automatic","7","R",4500,3.36,"3","HWFE","61","Tier 2 Cert Gasoline",33.9
"686","INFINITI","INFINITI Q70 AWD 5.6","Car",420,"8","SA","Semi-Automatic","7","R",4750,2.61,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.3
"687","INFINITI","INFINITI Q70 AWD 5.6","Car",420,"8","SA","Semi-Automatic","7","R",4500,2.61,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.4
"688","INFINITI","INFINITI QX30 AWD Base","Car",155,"4","SA","Semi-Automatic","7","4",3875,2.65,"3","HWFE","61","Tier 2 Cert Gasoline",42.3
"689","INFINITI","INFINITI QX30 AWD Base","Car",155,"4","SA","Semi-Automatic","7","4",3750,2.65,"3","HWFE","61","Tier 2 Cert Gasoline",42.2
"690","INFINITI","INFINITI QX30 Premium","Car",155,"4","SA","Semi-Automatic","7","F",3625,2.65,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",31.6
"691","INFINITI","INFINITI QX30 Premium","Car",155,"4","SA","Semi-Automatic","7","F",3750,2.65,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",31.2
"692","INFINITI","Q50","Car",300,"6","SA","Semi-Automatic","7","R",4000,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.1
"693","INFINITI","Q50 AWD","Car",300,"6","SA","Semi-Automatic","7","R",4250,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.7
"694","INFINITI","Q50 AWD","Car",300,"6","SA","Semi-Automatic","7","R",4250,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.8
"695","INFINITI","Q50 AWD RED SPORT","Car",400,"6","SA","Semi-Automatic","7","R",4250,3.13,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.8
"696","INFINITI","Q50 HYBRID","Car",302,"6","SA","Semi-Automatic","7","R",4250,2.61,"3","HWFE","61","Tier 2 Cert Gasoline",45.4
"697","INFINITI","Q50 HYBRID AWD","Car",302,"6","SA","Semi-Automatic","7","R",4500,2.61,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",33.7
"698","INFINITI","Q50 RED SPORT","Car",400,"6","SA","Semi-Automatic","7","R",4250,3.13,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.8
"699","INFINITI","Q60","Car",300,"6","SA","Semi-Automatic","7","R",4250,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.4
"700","INFINITI","Q60","Car",300,"6","SA","Semi-Automatic","7","R",4250,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.4
"701","INFINITI","Q60","Car",208,"4","SA","Semi-Automatic","7","R",4000,2.94,"90","US06","61","Tier 2 Cert Gasoline",26.3
"702","INFINITI","Q60 AWD","Car",300,"6","SA","Semi-Automatic","7","R",4250,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.6
"703","INFINITI","Q60 AWD","Car",300,"6","SA","Semi-Automatic","7","R",4250,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.3
"704","INFINITI","Q60 AWD","Car",208,"4","SA","Semi-Automatic","7","R",4250,3.13,"90","US06","61","Tier 2 Cert Gasoline",24.4
"705","INFINITI","Q60 AWD RED SPORT","Car",400,"6","SA","Semi-Automatic","7","R",4250,3.13,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.6
"706","INFINITI","Q60 RED SPORT","Car",400,"6","SA","Semi-Automatic","7","R",4250,3.13,"3","HWFE","61","Tier 2 Cert Gasoline",39.4
"707","INFINITI","Q70 HYBRID","Car",302,"6","SA","Semi-Automatic","7","R",4500,2.61,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",36.8
"708","INFINITI","QX60 AWD","Truck",295,"6","CVT","Continuously Variable","1","F",4750,5.25,"3","HWFE","61","Tier 2 Cert Gasoline",36.8
"709","INFINITI","QX60 FWD","Truck",295,"6","CVT","Continuously Variable","1","F",4750,5.25,"3","HWFE","61","Tier 2 Cert Gasoline",37.2
"710","NISSAN","ALTIMA","Car",179,"4","CVT","Continuously Variable","1","F",3500,4.83,"90","US06","61","Tier 2 Cert Gasoline",33.6
"711","NISSAN","ALTIMA SR","Car",179,"4","CVT","Continuously Variable","1","F",3500,4.83,"90","US06","61","Tier 2 Cert Gasoline",34.3
"712","NISSAN","ARMADA 2WD","Truck",381,"8","SA","Semi-Automatic","7","R",6000,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",17.5
"713","NISSAN","ARMADA 4WD","Truck",381,"8","SA","Semi-Automatic","7","R",6000,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.8
"714","NISSAN","ARMADA 4WD","Truck",390,"8","SA","Semi-Automatic","7","R",6500,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.2
"715","NISSAN","FRONTIER 2WD","Truck",152,"4","A","Automatic","5","R",4000,3.69,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.2
"716","NISSAN","FRONTIER 2WD","Truck",152,"4","A","Automatic","5","R",4000,3.92,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22
"717","NISSAN","FRONTIER 2WD","Truck",261,"6","A","Automatic","5","R",4500,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.9
"718","NISSAN","FRONTIER 2WD","Truck",261,"6","M","Manual","6","R",4500,3.54,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.4
"719","NISSAN","FRONTIER 2WD","Truck",261,"6","A","Automatic","5","R",4500,3.13,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.2
"720","NISSAN","FRONTIER 2WD FFV","Truck",261,"6","A","Automatic","5","R",4500,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.7
"721","NISSAN","FRONTIER 2WD FFV","Truck",261,"6","A","Automatic","5","R",4500,2.94,"21","Federal fuel 2-day exhaust (w/can load)","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",14
"722","NISSAN","FRONTIER 2WD FFV","Truck",261,"6","A","Automatic","5","R",4500,3.13,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.5
"723","NISSAN","FRONTIER 2WD FFV","Truck",261,"6","A","Automatic","5","R",4500,3.13,"21","Federal fuel 2-day exhaust (w/can load)","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",13.9
"724","NISSAN","FRONTIER 4WD","Truck",261,"6","A","Automatic","5","R",4750,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",18.9
"725","NISSAN","FRONTIER 4WD","Truck",261,"6","A","Automatic","5","R",4750,3.13,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.2
"726","NISSAN","FRONTIER 4WD","Truck",261,"6","M","Manual","6","R",5000,3.69,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",18.6
"727","NISSAN","FRONTIER 4WD","Truck",261,"6","M","Manual","6","R",4750,3.69,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.6
"728","NISSAN","FRONTIER 4WD","Truck",261,"6","A","Automatic","5","R",5000,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",18
"729","NISSAN","FRONTIER 4WD FFV","Truck",261,"6","A","Automatic","5","R",4750,3.13,"3","HWFE","61","Tier 2 Cert Gasoline",30.1
"730","NISSAN","FRONTIER 4WD FFV","Truck",261,"6","A","Automatic","5","R",4750,3.13,"21","Federal fuel 2-day exhaust (w/can load)","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",13.3
"731","NISSAN","FRONTIER 4WD FFV","Truck",261,"6","A","Automatic","5","R",5000,3.36,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",18
"732","NISSAN","FRONTIER 4WD FFV","Truck",261,"6","A","Automatic","5","R",5000,3.36,"3","HWFE","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",19.4
"733","NISSAN","FRONTIER 4WD FFV","Truck",261,"6","A","Automatic","5","R",4750,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19
"734","NISSAN","FRONTIER 4WD FFV","Truck",261,"6","A","Automatic","5","R",4750,3.36,"21","Federal fuel 2-day exhaust (w/can load)","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",13.4
"735","NISSAN","MAXIMA","Car",300,"6","CVT","Continuously Variable","1","F",3875,5.25,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.5
"736","NISSAN","MAXIMA","Car",300,"6","CVT","Continuously Variable","1","F",3750,5.25,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.1
"737","NISSAN","NISSAN 370Z Touring","Car",332,"6","M","Manual","6","R",3625,3.69,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.6
"738","NISSAN","NISSAN 370Z Touring","Car",332,"6","M","Manual","6","R",3875,3.69,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.8
"739","NISSAN","NISSAN 370Z Touring","Car",332,"6","SA","Semi-Automatic","7","R",3625,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.8
"740","NISSAN","NISSAN 370Z Touring","Car",332,"6","SA","Semi-Automatic","7","R",3875,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.7
"741","NISSAN","NISSAN 370Z Touring","Car",332,"6","SA","Semi-Automatic","7","R",3750,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.1
"742","NISSAN","NISSAN ALTIMA SL","Car",270,"6","CVT","Continuously Variable","1","F",3750,4.6,"90","US06","61","Tier 2 Cert Gasoline",29.6
"743","NISSAN","NISSAN FRONTIER 2WD S 4-Cyl 5MT","Truck",152,"4","M","Manual","5","R",4000,4.08,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.3
"744","NISSAN","NISSAN NV200 NYC Taxi STD","Car",135,"4","CVT","Continuously Variable","1","F",3875,4.83,"11","Cold CO","26","Cold CO Regular (Tier 2)",25.6
"745","NISSAN","NISSAN NV200 NYC Taxi STD","Car",135,"4","CVT","Continuously Variable","1","F",3875,4.83,"3","HWFE","61","Tier 2 Cert Gasoline",40.5
"746","NISSAN","PATHFINDER 2WD","Truck",284,"6","CVT","Continuously Variable","1","F",4750,5.25,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.9
"747","NISSAN","PATHFINDER 4WD","Truck",284,"6","CVT","Continuously Variable","1","F",4750,5.25,"3","HWFE","61","Tier 2 Cert Gasoline",37.3
"748","NISSAN","PATHFINDER 4WD","Truck",284,"6","CVT","Continuously Variable","1","F",5000,5.25,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.5
"749","NISSAN","VERSA","Car",109,"4","CVT","Continuously Variable","1","F",2875,3.75,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",42.1
"750","NISSAN","VERSA","Car",109,"4","CVT","Continuously Variable","1","F",2750,3.75,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",43
"751","NISSAN","VERSA","Car",109,"4","M","Manual","5","F",2750,4.07,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",36.3
"752","NISSAN","VERSA","Car",109,"4","M","Manual","5","F",2750,4.07,"3","HWFE","61","Tier 2 Cert Gasoline",52.5
"753","NISSAN","VERSA","Car",109,"4","A","Automatic","4","F",2750,4.08,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",33.7
"754","NISSAN","VERSA","Car",109,"4","CVT","Continuously Variable","1","F",2875,3.75,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",41.5
"755","NISSAN","VERSA","Car",109,"4","CVT","Continuously Variable","1","F",2750,3.75,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",42.5
"756","Porsche","911 Carrera","Car",370,"6","M","Manual","7","R",3625,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.1
"757","Porsche","911 Carrera","Car",370,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3625,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.2
"758","Porsche","911 Carrera 4","Car",370,"6","M","Manual","7","R",3750,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.6
"759","Porsche","911 Carrera 4","Car",370,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3750,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28
"760","Porsche","911 Carrera 4 Cabriolet","Car",370,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3875,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.2
"761","Porsche","911 Carrera 4 GTS","Car",450,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3875,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.1
"762","Porsche","911 Carrera 4 GTS","Car",450,"6","M","Manual","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.1
"763","Porsche","911 Carrera 4 GTS Cabriolet","Car",450,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4000,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25
"764","Porsche","911 Carrera 4 GTS Cabriolet","Car",450,"6","M","Manual","7","R",3875,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.9
"765","Porsche","911 Carrera 4S","Car",420,"6","M","Manual","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.6
"766","Porsche","911 Carrera 4S","Car",420,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27
"767","Porsche","911 Carrera 4S Cabriolet","Car",420,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3875,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.3
"768","Porsche","911 Carrera Cabriolet","Car",370,"6","M","Manual","7","R",3750,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.7
"769","Porsche","911 Carrera Cabriolet","Car",370,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3750,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.6
"770","Porsche","911 Carrera GTS","Car",450,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.9
"771","Porsche","911 Carrera GTS","Car",450,"6","M","Manual","7","R",3625,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.7
"772","Porsche","911 Carrera GTS Cabriolet","Car",450,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3875,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.1
"773","Porsche","911 Carrera GTS Cabriolet","Car",450,"6","M","Manual","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.2
"774","Porsche","911 Carrera S","Car",420,"6","M","Manual","7","R",3625,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.6
"775","Porsche","911 Carrera S","Car",420,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.8
"776","Porsche","911 Carrera S Cabriolet","Car",420,"6","M","Manual","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.6
"777","Porsche","911 Carrera S Cabriolet","Car",420,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3750,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.6
"778","Porsche","911 GT3","Car",500,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3625,3.97,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",18.5
"779","Porsche","911 GT3","Car",500,"6","M","Manual","6","R",3625,3.76,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16
"780","Porsche","911 Targa 4","Car",370,"6","M","Manual","7","R",3875,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.3
"781","Porsche","911 Targa 4","Car",370,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4000,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.5
"782","Porsche","911 Targa 4 GTS","Car",450,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4000,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.6
"783","Porsche","911 Targa 4 GTS","Car",450,"6","M","Manual","7","R",4000,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.3
"784","Porsche","911 Targa 4S","Car",420,"6","M","Manual","7","R",4000,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.3
"785","Porsche","911 Targa 4S","Car",420,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4000,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.8
"786","Porsche","911 Turbo S Cabriolet","Car",572,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4000,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.3
"787","Porsche","911 Turbo S Coupe","Car",572,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3875,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.4
"788","Porsche","911 Turbo S Exclusive","Car",607,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3875,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.2
"789","Porsche","Boxster","Car",295,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3500,3.73,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.5
"790","Porsche","Boxster","Car",295,"4","M","Manual","6","R",3375,3.89,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.1
"791","Porsche","Boxster S","Car",345,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",3500,3.73,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27
"792","Porsche","Boxster S","Car",345,"4","M","Manual","6","R",3500,3.89,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.6
